make,model,make_model,branch,date_of_sale,month,is_late_to_pay,is_late_to_pay_word,payment_expected,payment_actual,payment_ratio,payment_full,payment_full_word
Boxer,BM 100,Boxer BM 100,Migori,14/06/2021,June,0,NO,106995,106995,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,06/02/2021,February,0,NO,78784,78784,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/05/2021,May,1,YES,138409,29070,21.00296946,1,YES
Boxer,BM 100,Boxer BM 100,Migori,22/04/2021,April,0,NO,98090,98090,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Mombasa,09/03/2021,March,0,NO,76348,76348,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,07/04/2021,April,0,NO,99909,99909,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,19/06/2021,June,0,NO,113283,113283,100,0,NO
Boxer,BM X150,Boxer BM X150,Nairobi,11/01/2021,January,0,NO,78844,78844,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,12/05/2021,May,0,NO,106504,106504,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Nairobi,25/02/2021,February,0,NO,76290,76290,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,27/01/2021,January,0,NO,82092,82092,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Nairobi,06/02/2021,February,0,NO,81982,81982,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,13/01/2021,January,1,YES,97807,21856,22.34604885,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,08/02/2021,February,1,YES,95940,41106,42.84552846,1,YES
Boxer,BM 100,Boxer BM 100,Bungoma,13/01/2021,January,0,NO,72834,72834,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,23/04/2021,April,1,YES,112097,7828,6.983237732,1,YES
Sonlink,125-A2,Sonlink 125-A2,Migori,08/02/2021,February,0,NO,83672,83672,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,05/06/2021,June,0,NO,93716,93716,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,25/05/2021,May,0,NO,112120,112120,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/05/2021,May,0,NO,125780,125780,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,14/06/2021,June,0,NO,132268,132268,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,23/02/2021,February,0,NO,98699,98699,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/06/2021,June,1,YES,143290,22120,15.43722521,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,03/06/2021,June,0,NO,135145,135145,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,22/06/2021,June,0,NO,134225,134225,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,03/02/2021,February,0,NO,90518,90518,100,0,NO
TVS,HLX 150,TVS HLX 150,Migori,08/05/2021,May,0,NO,128246,128246,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,25/06/2021,June,0,NO,119064,119064,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,04/05/2021,May,0,NO,121610,121610,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Bungoma,05/01/2021,January,0,NO,51674,51674,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,06/05/2021,May,0,NO,106302,106302,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/02/2021,February,0,NO,70952,70952,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,07/05/2021,May,0,NO,102114,102114,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,26/02/2021,February,0,NO,91540,91540,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,23/01/2021,January,0,NO,97421,97421,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/05/2021,May,0,NO,123100,123100,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,12/05/2021,May,0,NO,113388,113388,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,05/01/2021,January,0,NO,87422,87422,100,0,NO
Boxer,BM 100 ES,Boxer BM 100 ES,Migori,26/01/2021,January,0,NO,76461,76461,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,25/03/2021,March,0,NO,102775,102775,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,01/03/2021,March,0,NO,98188,98188,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,18/02/2021,February,0,NO,81702,81702,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,15/04/2021,April,0,NO,121246,121246,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,09/01/2021,January,0,NO,71862,71862,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,12/04/2021,April,0,NO,117446,117446,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,13/01/2021,January,0,NO,62762,62762,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,08/04/2021,April,0,NO,98372,98372,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,16/03/2021,March,0,NO,56646,56646,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,30/01/2021,January,0,NO,94362,94362,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,26/05/2021,May,1,YES,137779,18960,13.76116825,1,YES
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,08/03/2021,March,0,NO,84869,84869,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,30/03/2021,March,0,NO,106327,106327,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,05/05/2021,May,0,NO,101887,101887,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,02/03/2021,March,0,NO,92529,92529,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,19/04/2021,April,0,NO,104706,104706,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Kisumu,16/03/2021,March,0,NO,77986,77986,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,03/06/2021,June,0,NO,85305,85305,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,03/03/2021,March,0,NO,80180,80180,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,31/05/2021,May,0,NO,123998,123998,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,14/06/2021,June,1,YES,132971,11100,8.347684834,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,11/06/2021,June,0,NO,110668,110668,100,0,NO
Sonlink,150-KA,Sonlink 150-KA,Nairobi,09/01/2021,January,0,NO,73046,73046,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,27/01/2021,January,0,NO,85875,85875,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,14/06/2021,June,0,NO,112134,112134,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,18/02/2021,February,0,NO,90456,90456,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,24/05/2021,May,0,NO,122149,122149,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/01/2021,January,1,YES,98611,29590,30.00679437,1,YES
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,06/04/2021,April,0,NO,102731,102731,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,27/02/2021,February,0,NO,75233,75233,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,10/02/2021,February,0,NO,91018,91018,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,28/01/2021,January,0,NO,2929,2929,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,18/05/2021,May,1,YES,114224,15930,13.94628099,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Mombasa,08/02/2021,February,0,NO,90610,90610,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,14/01/2021,January,0,NO,35990,35990,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,01/02/2021,February,0,NO,102911,102911,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,22/05/2021,May,1,YES,139616,24921,17.84967339,1,YES
Boxer,BM 100,Boxer BM 100,Migori,22/04/2021,April,0,NO,101361,101361,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,09/01/2021,January,0,NO,101205,101205,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,19/06/2021,June,0,NO,111200,111200,100,0,NO
Sonlink,150-KA,Sonlink 150-KA,Nairobi,29/01/2021,January,0,NO,18899,18899,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/04/2021,April,0,NO,114050,114050,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,24/03/2021,March,0,NO,66673,66673,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,29/03/2021,March,0,NO,112135,112135,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,29/04/2021,April,0,NO,128594,128594,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,30/06/2021,June,0,NO,136975,136975,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,19/04/2021,April,0,NO,98372,98372,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,11/01/2021,January,0,NO,69682,69682,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,02/06/2021,June,0,NO,132624,132624,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,24/03/2021,March,0,NO,95224,95224,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,20/04/2021,April,1,YES,122860,16168,13.15969396,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,31/03/2021,March,0,NO,110760,110760,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,01/03/2021,March,0,NO,92290,92290,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,27/03/2021,March,0,NO,119820,119820,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,24/02/2021,February,1,YES,114466,27991,24.45354953,1,YES
Boxer,BM 100,Boxer BM 100,Nairobi,30/03/2021,March,0,NO,85690,85690,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,27/01/2021,January,0,NO,81887,81887,100,0,NO
TVS,LX 100CC KS,TVS LX 100CC KS,Nairobi,19/03/2021,March,0,NO,88997,88997,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,07/01/2021,January,0,NO,67964,67964,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,15/05/2021,May,0,NO,105015,105015,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,30/04/2021,April,0,NO,104185,104185,100,0,NO
Sonlink,SL100-B,Sonlink SL100-B,Mombasa,23/03/2021,March,0,NO,68196,68196,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/04/2021,April,0,NO,63218,63218,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,01/02/2021,February,0,NO,83319,83319,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,28/04/2021,April,0,NO,119729,119729,100,0,NO
Boxer,BM 100,Boxer BM 100,Nairobi,10/04/2021,April,0,NO,88812,88812,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,26/01/2021,January,0,NO,79042,79042,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,03/05/2021,May,0,NO,104153,104153,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,04/01/2021,January,0,NO,104735,104735,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,22/02/2021,February,0,NO,82018,82018,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,19/02/2021,February,0,NO,90260,90260,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/05/2021,May,1,YES,137778,40790,29.60559741,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,23/04/2021,April,0,NO,119629,119629,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Nairobi,30/01/2021,January,0,NO,76746,76746,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,07/01/2021,January,0,NO,85702,85702,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,03/06/2021,June,1,YES,139136,20400,14.66191352,1,YES
Boxer,BM 100,Boxer BM 100,Bungoma,21/04/2021,April,0,NO,102983,102983,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,06/01/2021,January,0,NO,94020,94020,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,23/01/2021,January,0,NO,74198,74198,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,26/05/2021,May,0,NO,120462,120462,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,27/05/2021,May,1,YES,123808,14324,11.56952701,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,12/05/2021,May,0,NO,106057,106057,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,06/05/2021,May,0,NO,123774,123774,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Mombasa,08/06/2021,June,0,NO,106842,106842,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Kisumu,23/03/2021,March,1,YES,105692,29900,28.28974757,1,YES
TVS,HLX 150,TVS HLX 150,Mombasa,02/06/2021,June,0,NO,130612,130612,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,15/02/2021,February,0,NO,63728,63728,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,05/01/2021,January,0,NO,72757,72757,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/05/2021,May,0,NO,122520,122520,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,31/05/2021,May,0,NO,129768,129768,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,23/04/2021,April,1,YES,129510,36656,28.3036059,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,22/06/2021,June,0,NO,113600,113600,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,29/04/2021,April,0,NO,121080,121080,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,09/01/2021,January,1,YES,106035,36800,34.70552176,1,YES
Boxer,BM 100,Boxer BM 100,Migori,11/06/2021,June,0,NO,105151,105151,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,01/03/2021,March,0,NO,88997,88997,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,13/04/2021,April,0,NO,117572,117572,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,15/02/2021,February,0,NO,90602,90602,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,25/05/2021,May,0,NO,95475,95475,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,28/01/2021,January,0,NO,80393,80393,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,29/01/2021,January,0,NO,92755,92755,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Kisumu,05/01/2021,January,1,YES,83024,22226,26.77057236,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,28/05/2021,May,0,NO,109952,109952,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,30/01/2021,January,1,YES,115935,45363,39.12795963,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,1,YES,93701,24013,25.62726118,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,17/05/2021,May,0,NO,113560,113560,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,15/01/2021,January,0,NO,110222,110222,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,25/01/2021,January,0,NO,71010,71010,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,28/01/2021,January,0,NO,84115,84115,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,16/02/2021,February,0,NO,83593,83593,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,22/06/2021,June,0,NO,113742,113742,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,09/02/2021,February,0,NO,70882,70882,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,21/06/2021,June,0,NO,134105,134105,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,28/04/2021,April,0,NO,110449,110449,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,16/06/2021,June,0,NO,111642,111642,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/02/2021,February,0,NO,81490,81490,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,12/04/2021,April,0,NO,100175,100175,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,04/02/2021,February,0,NO,98710,98710,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,24/03/2021,March,0,NO,93688,93688,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,20/05/2021,May,0,NO,104690,104690,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,20/04/2021,April,0,NO,121246,121246,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,10/04/2021,April,0,NO,102286,102286,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,12/04/2021,April,1,YES,80068,5896,7.36374082,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,28/01/2021,January,0,NO,87430,87430,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,31/05/2021,May,0,NO,107594,107594,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Mombasa,12/04/2021,April,0,NO,95416,95416,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,11/05/2021,May,1,YES,132150,18678,14.13393871,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Mombasa,06/01/2021,January,0,NO,65724,65724,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,02/03/2021,March,0,NO,88787,88787,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,30/04/2021,April,1,YES,120462,19790,16.42841726,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,26/01/2021,January,0,NO,85947,85947,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,18/02/2021,February,0,NO,84631,84631,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,24/06/2021,June,0,NO,113744,113744,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,03/05/2021,May,0,NO,102606,102606,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,17/05/2021,May,0,NO,96276,96276,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,21/06/2021,June,0,NO,113742,113742,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,14/04/2021,April,0,NO,63879,63879,100,0,NO
Sonlink,150-KB,Sonlink 150-KB,Nairobi,13/05/2021,May,0,NO,99979,99979,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Nairobi,19/04/2021,April,0,NO,21746,21746,100,0,NO
Boxer,BM 150,Boxer BM 150,Migori,28/04/2021,April,1,YES,132268,21940,16.5875344,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,20/01/2021,January,0,NO,77052,77052,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/06/2021,June,1,YES,140941,22032,15.632073,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,06/01/2021,January,0,NO,91292,91292,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/03/2021,March,0,NO,86480,86480,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,02/03/2021,March,0,NO,88480,88480,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,16/06/2021,June,0,NO,106146,106146,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,04/06/2021,June,0,NO,110668,110668,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,05/03/2021,March,0,NO,99465,99465,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,19/05/2021,May,0,NO,106504,106504,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,26/02/2021,February,0,NO,92857,92857,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,28/04/2021,April,0,NO,120009,120009,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,11/06/2021,June,0,NO,125181,125181,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,13/02/2021,February,0,NO,80243,80243,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,09/06/2021,June,0,NO,123808,123808,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Mombasa,31/03/2021,March,0,NO,79915,79915,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,02/06/2021,June,0,NO,104779,104779,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,23/02/2021,February,0,NO,104772,104772,100,0,NO
Boxer,BM X150,Boxer BM X150,Nairobi,04/02/2021,February,0,NO,98630,98630,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,01/03/2021,March,1,YES,115248,30030,26.05685131,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,09/06/2021,June,0,NO,125101,125101,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,18/05/2021,May,0,NO,128437,128437,100,0,NO
Boxer,BM 100 ES,Boxer BM 100 ES,Kisumu,14/04/2021,April,0,NO,104451,104451,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,13/04/2021,April,0,NO,113810,113810,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,11/06/2021,June,0,NO,119245,119245,100,0,NO
TVS,HLX 150,TVS HLX 150,Bungoma,07/06/2021,June,0,NO,127979,127979,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/06/2021,June,0,NO,110584,110584,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,02/02/2021,February,0,NO,112375,112375,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Nairobi,19/03/2021,March,0,NO,97696,97696,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,26/04/2021,April,0,NO,125194,125194,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,22/04/2021,April,0,NO,105248,105248,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,09/01/2021,January,0,NO,73634,73634,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,19/05/2021,May,0,NO,109048,109048,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,18/03/2021,March,0,NO,93525,93525,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,19/05/2021,May,0,NO,126081,126081,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,15/01/2021,January,0,NO,105277,105277,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,26/05/2021,May,0,NO,120462,120462,100,0,NO
